scenario,request_source,station_id,station_name,latitude,longitude,seeds,requests_mean,failures_avoided_mean,failures_avoided_median,failures_avoided_p10,failures_avoided_p90,worsening_seeds,worsening_probability,improving_seeds,improving_probability,tied_seeds,p0_service_rate_mean,p2r_service_rate_mean,observed_baseline_failures_avoided,observed_baseline_worsened,new_worsening_under_latent,stability_class
low,observed,4915,영동중앙교회 버스정류장,37.49775314,127.03857422,50,28,2.42,2.0,1,4,0,0.0,48,0.96,2,0.781428,0.867857,5,false,false,never_worsened
low,observed,4916,청담역 1번출구,37.51973724,127.05767822,50,7,0.32,0.0,0,1,0,0.0,15,0.3,35,0.828572,0.874286,1,false,false,never_worsened
low,observed,4917,일원에코파크 주차장,37.49404526,127.08678436,50,166,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4918,매봉역 1번출구,37.48661041,127.04550934,50,83,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4919,학여울역사거리(은마아파트),37.49665833,127.06938171,50,29,0.06,0.0,0,0,0,0.0,3,0.06,47,0.997931,1.0,0,false,false,never_worsened
low,observed,4923,수협대치동지점,37.49861526,127.0683136,50,118,-0.2,0.0,0,0,4,0.08,0,0.0,46,1.0,0.998305,0,false,true,intermittent_worsened
low,observed,4924,논현동가구거리,37.51280975,127.02636719,50,42,1.0,1.0,1,1,0,0.0,50,1.0,0,0.97619,1.0,1,false,false,never_worsened
low,observed,4925,청담백영빌딩 앞,37.52390289,127.04660797,50,42,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4926,대치우성아파트 사거리,37.50099564,127.06803894,50,212,0.98,1.0,-1,3,6,0.12,26,0.52,18,0.981226,0.985849,4,false,true,intermittent_worsened
low,observed,4928,교수마을 입구,37.4818573,127.10456085,50,33,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4929,파스쿠찌 청담사거리점 앞,37.52464676,127.04914856,50,73,-0.1,0.0,-1,0,5,0.1,0,0.0,45,1.0,0.99863,0,false,true,intermittent_worsened
low,observed,4930,학여울역 1번 출구,37.49662018,127.07099915,50,53,0.36,0.0,0,1,0,0.0,16,0.32,34,0.869057,0.875849,5,false,false,never_worsened
low,observed,4931,디에이치퍼스티어아이파크 124동 앞,37.48131943,127.05435181,50,129,0.42,0.0,-3,4,20,0.4,21,0.42,9,0.834263,0.837519,6,false,true,intermittent_worsened
low,observed,4932,개포래미안포레스트 130동 맞은편,37.47748566,127.05743408,50,52,-2.98,-4.0,-5,0,35,0.7,4,0.08,11,0.984231,0.926923,0,false,true,intermittent_worsened
low,observed,4935,도곡삼성래미안,37.48920441,127.05106354,50,71,-5.74,-6.0,-7,-4,50,1.0,0,0.0,0,0.998873,0.918028,-3,true,false,persistent_worsened
low,observed,4936,SK텔레콤(T1) 인근,37.51263046,127.04283142,50,18,2.96,3.0,2,3,0,0.0,50,1.0,0,0.717778,0.882222,5,false,false,never_worsened
low,observed,4937,개포래미안포레스트126동 앞,37.47816467,127.05630493,50,55,1.34,1.0,0,2,0,0.0,42,0.84,8,0.874182,0.898545,2,false,false,never_worsened
low,observed,4938,LH수서2단지 201동 앞,37.47955322,127.10666656,50,263,0.02,0.0,0,0,0,0.0,1,0.02,49,0.991331,0.991407,0,false,false,never_worsened
low,observed,4939,도산공원,37.5253067,127.03302765,50,29,3.68,4.0,3,4,0,0.0,50,1.0,0,0.866897,0.993793,4,false,false,never_worsened
low,observed,4940,한강버스 압구정 선착장,37.52643204,127.01720428,50,248,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4941,압구정로 11길,37.52594757,127.02082825,50,39,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,observed,4942,율현삼거리,37.46805573,127.12036133,50,24,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,synthetic_latent,2301,현대고등학교 건너편,37.52407074,127.02178955,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2302,교보타워 버스정류장(신논현역 3번출구 후면),37.5055809,127.02427673,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2303,논현역 10번출구,37.51137161,127.02146149,50,41,29.42,30.0,25,34,0,0.0,50,1.0,0,0.096754,0.801434,23,false,false,never_worsened
low,synthetic_latent,2304,대현그린타워,37.5116272,127.03565216,50,25,21.56,21.5,16,26,0,0.0,50,1.0,0,0.0,0.857679,44,false,false,never_worsened
low,synthetic_latent,2305,MCM 본사 직영점 앞,37.52064133,127.03450775,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-4,true,false,never_worsened
low,synthetic_latent,2306,압구정역 2번 출구 옆,37.5271225,127.02871704,50,25,16.42,16.0,12,20,0,0.0,50,1.0,0,0.21236,0.847779,23,false,false,never_worsened
low,synthetic_latent,2307,압구정 한양 3차 아파트,37.52838135,127.03901672,50,2,2.44,2.0,1,4,0,0.0,46,0.92,4,0.130857,0.94481,18,false,false,never_worsened
low,synthetic_latent,2308,압구정파출소 앞,37.52930069,127.03559875,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-1,true,false,never_worsened
low,synthetic_latent,2309,청담역(우리들병원 앞),37.51890182,127.04938507,50,13,9.5,9.0,7,12,0,0.0,50,1.0,0,0.003667,0.726329,21,false,false,never_worsened
low,synthetic_latent,2310,청담동 맥도날드 옆(위치),37.52361298,127.04017639,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,5,false,false,never_worsened
low,synthetic_latent,2311,학동로 래미안 아파트 앞,37.51777267,127.04302216,50,24,21.2,21.5,16,25,0,0.0,50,1.0,0,0.010164,0.873404,19,false,false,never_worsened
low,synthetic_latent,2312,청담역 13번 출구 앞,37.52058029,127.05632782,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.12,0.12,15,false,false,never_worsened
low,synthetic_latent,2313,금원빌딩 앞,37.52505493,127.05252838,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2315,봉은사역 5번출구 옆,37.51424789,127.06111908,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2317,삼성도로공원,37.51588821,127.06620026,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2318,삼성중앙역4번출구(문화센터더 리빌),37.51357651,127.05503082,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,1,false,false,never_worsened
low,synthetic_latent,2319,포스코사거리 서측(수협 삼성동 지점),37.50660706,127.05467987,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,7,false,false,never_worsened
low,synthetic_latent,2320,도곡역 대치지구대 방향,37.49191284,127.05709076,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2321,학여울역 사거리,37.49611664,127.06944275,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2324,천주교 대치 2동 교회 옆,37.50043869,127.06622314,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2325,대치삼성아파트 앞 교차로,37.4986496,127.05931854,50,14,9.82,10.5,5,13,0,0.0,50,1.0,0,0.218349,0.890745,6,false,false,never_worsened
low,synthetic_latent,2326,대치동 삼성로,37.50239563,127.05879974,50,53,44.96,45.0,36,52,0,0.0,50,1.0,0,0.010536,0.860838,14,false,false,never_worsened
low,synthetic_latent,2327,뱅뱅사거리 랜드마크타워 앞,37.49055099,127.03146362,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,37.50321198,127.04273224,50,27,16.94,17.0,12,21,0,0.0,50,1.0,0,0.031082,0.662059,19,false,false,never_worsened
low,synthetic_latent,2329,르네상스호텔사거리 역삼지하보도 2번출구,37.50235748,127.04319,50,23,20.86,21.0,14,25,0,0.0,50,1.0,0,0.007043,0.904469,5,false,false,never_worsened
low,synthetic_latent,2330,역삼월드메르디앙아파트 앞,37.49219894,127.03945923,50,19,14.34,14.0,11,18,0,0.0,50,1.0,0,0.061317,0.797034,0,false,false,never_worsened
low,synthetic_latent,2331,동영문화센터앞,37.49805069,127.04460144,50,14,9.78,10.0,6,13,0,0.0,50,1.0,0,0.11762,0.779828,16,false,false,never_worsened
low,synthetic_latent,2332,선릉역3번출구,37.50410461,127.04903412,50,4,2.68,3.0,1,5,0,0.0,47,0.94,3,0.025333,0.722603,40,false,false,never_worsened
low,synthetic_latent,2333,양재역 3번출구 주변,37.48515701,127.03407288,50,82,40.3,40.0,31,50,0,0.0,50,1.0,0,0.0472,0.538602,45,false,false,never_worsened
low,synthetic_latent,2335,3호선 매봉역 3번출구앞,37.48676682,127.04676056,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2336,강남세브란스교차로 래미안그레이튼 104동 앞,37.49423599,127.04746246,50,1,1.08,1.0,0,2,0,0.0,35,0.7,15,0.0,0.637333,2,false,false,never_worsened
low,synthetic_latent,2337,대모산입구역 2번출구 앞,37.49207687,127.07197571,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2339,현대아파트 정문 앞,37.48326111,127.0522995,50,14,10.9,10.0,8,15,0,0.0,50,1.0,0,0.057554,0.803472,1,false,false,never_worsened
low,synthetic_latent,2340,삼호물산버스정류장(23370) 옆,37.47750854,127.04517365,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2341,일원역 4~5번 출구 사이,37.4833107,127.08493805,50,5,4.38,4.0,3,7,0,0.0,50,1.0,0,0.0,0.851651,33,false,false,never_worsened
low,synthetic_latent,2342,대청역 1번출구 뒤,37.49390793,127.07962036,50,12,6.54,6.5,4,9,0,0.0,50,1.0,0,0.212307,0.766591,9,false,false,never_worsened
low,synthetic_latent,2344,리엔파크 2단지 앞,37.46506119,127.10119629,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2347,두산건설 본사,37.51863861,127.03540039,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,28,false,false,never_worsened
low,synthetic_latent,2348,포스코사거리(기업은행),37.50723267,127.05685425,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,52,false,false,never_worsened
low,synthetic_latent,2349,역삼빌딩 앞(하나은행 옆),37.50154495,127.03856659,50,58,37.98,38.0,29,45,0,0.0,50,1.0,0,0.018728,0.669278,16,false,false,never_worsened
low,synthetic_latent,2350,래미안그레이튼102동앞,37.49482346,127.04790497,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2351,청소년수련관(수영장)앞,37.48387909,127.0890274,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,7,false,false,never_worsened
low,synthetic_latent,2352,서울본부세관(건설회관 앞),37.51758957,127.03502655,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,28,false,false,never_worsened
low,synthetic_latent,2353,강남구청역 2번출구 뒤,37.51681137,127.04047394,50,27,15.38,15.0,11,20,0,0.0,50,1.0,0,0.087134,0.64161,47,false,false,never_worsened
low,synthetic_latent,2354,청담역 2번출구,37.51978683,127.0567627,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,19,false,false,never_worsened
low,synthetic_latent,2356,강남구청,37.51807022,127.04711914,50,3,2.84,2.0,1,5,0,0.0,46,0.92,4,0.085667,0.928571,28,false,false,never_worsened
low,synthetic_latent,2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),37.50166321,127.04297638,50,41,19.14,19.5,14,23,0,0.0,50,1.0,0,0.044047,0.51642,17,false,false,never_worsened
low,synthetic_latent,2358,구룡초사거리 (현대아파트10동 앞 ),37.48138428,127.05391693,50,11,5.32,5.0,2,9,0,0.0,49,0.98,1,0.061208,0.519837,9,false,false,never_worsened
low,synthetic_latent,2359,"국립국악중,고교 정문 맞은편",37.47560501,127.05037689,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2360,도곡1동 주민센터 교차로,37.4928093,127.04138947,50,5,2.22,2.0,0,4,0,0.0,42,0.84,8,0.119976,0.542952,3,false,false,never_worsened
low,synthetic_latent,2362,신사동 가로수길 입구,37.51763535,127.02245331,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2363,강남 을지병원 교차로,37.51913834,127.02751923,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2364,도산공원교차로,37.52124023,127.0318985,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2365,K+ 타워 앞,37.52330017,127.03847504,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-1,true,false,never_worsened
low,synthetic_latent,2368,도곡동 경남아파트 건너편,37.48934174,127.04129791,50,14,8.2,9.0,4,11,0,0.0,50,1.0,0,0.122996,0.712771,23,false,false,never_worsened
low,synthetic_latent,2369,KT선릉타워,37.50542831,127.0528717,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,16,false,false,never_worsened
low,synthetic_latent,2370,한티역 3번출구,37.49655151,127.0542984,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2371,한국우편사업진흥원,37.51474762,127.03513336,50,24,11.42,11.5,7,15,0,0.0,50,1.0,0,0.040117,0.499231,36,false,false,never_worsened
low,synthetic_latent,2372,대치역 사거리,37.49449921,127.063797,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2373,개포동역 사거리,37.48927689,127.06557465,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,5,false,false,never_worsened
low,synthetic_latent,2375,수서역 1번출구 앞,37.48735046,127.10099792,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2376,수서역 6번출구 앞,37.48677826,127.10051727,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.5,0.5,0,false,false,never_worsened
low,synthetic_latent,2377,수서역 5번출구,37.48735046,127.10232544,50,25,0.0,0.0,0,0,0,0.0,0,0.0,50,1.0,1.0,0,false,false,never_worsened
low,synthetic_latent,2380,삼성동베이직하우스앞,37.51169586,127.04934692,50,31,15.24,15.0,11,19,0,0.0,50,1.0,0,0.07718,0.573355,11,false,false,never_worsened
low,synthetic_latent,2381,언주역 6번출구앞,37.50780869,127.03498077,50,9,7.74,8.0,6,10,0,0.0,50,1.0,0,0.02281,0.83233,11,false,false,never_worsened
low,synthetic_latent,2382,역삼동 sk뷰 501동앞,37.50122833,127.05036163,50,20,13.28,12.5,9,18,0,0.0,50,1.0,0,0.017082,0.673018,2,false,false,never_worsened
low,synthetic_latent,2383,보금자리정원,37.46632767,127.09488678,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,2,false,false,never_worsened
low,synthetic_latent,2384,자곡사거리,37.47602844,127.10594177,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,2,false,false,never_worsened
low,synthetic_latent,2385,학동역,37.51395035,127.03015137,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,9,false,false,never_worsened
low,synthetic_latent,2386,크린랩 본사,37.50958633,127.04090881,50,9,6.56,6.5,4,10,0,0.0,50,1.0,0,0.045986,0.735253,14,false,false,never_worsened
low,synthetic_latent,2387,래미안강남힐즈 사거리,37.47245407,127.09607697,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,1,false,false,never_worsened
low,synthetic_latent,2388,강남구 도시관리공단,37.51678467,127.05161285,50,0,0.74,1.0,0,2,0,0.0,29,0.58,21,0.0,0.57,29,false,false,never_worsened
low,synthetic_latent,2389,경기여자고등학교 후문 (삼성로3길 입구),37.48616028,127.06723785,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,3,false,false,never_worsened
low,synthetic_latent,2390,구룡마을 입구 (래미안블레스티지 아파트),37.48088074,127.06304169,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2392,구룡산 입구 (구룡산 서울둘레길 입구),37.47447205,127.05545044,50,0,0.52,0.0,0,1,0,0.0,20,0.4,30,0.0,0.39,2,false,false,never_worsened
low,synthetic_latent,2394,개포래미안포레스트아파트 107동 앞,37.48025131,127.05419159,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.06,0.06,20,false,false,never_worsened
low,synthetic_latent,2396,영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.05104828,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,4,false,false,never_worsened
low,synthetic_latent,2398,더라움,37.50811005,127.0394516,50,14,10.62,11.0,8,14,0,0.0,50,1.0,0,0.001053,0.750695,9,false,false,never_worsened
low,synthetic_latent,2401,밀알학교 입구 (삼성서울병원 입구),37.48656082,127.08267212,50,4,3.34,4.0,1,5,0,0.0,48,0.96,2,0.01377,0.728452,17,false,false,never_worsened
low,synthetic_latent,2403,공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.07453918,50,7,3.98,4.0,2,6,0,0.0,49,0.98,1,0.194628,0.783981,11,false,false,never_worsened
low,synthetic_latent,2404,대모산입구역 4번 출구 앞,37.49180984,127.07315826,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2405,청담공원앞 교차로,37.51871109,127.05084991,50,4,0.9,1.0,0,2,0,0.0,31,0.62,19,0.062437,0.248517,59,false,false,never_worsened
low,synthetic_latent,2406,논현동 광명빌딩 앞,37.5175705,127.02364349,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2407,역삼서초삼성 세무서 앞 (역삼빌딩 앞,37.49847031,127.03011322,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,9,false,false,never_worsened
low,synthetic_latent,2408,강남한양수자인아파트,37.4773407,127.11327362,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2409,역삼동 디오슈페리움 (우성아파트 사거리),37.49206161,127.03074646,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-7,true,false,never_worsened
low,synthetic_latent,2410,포스코피앤에스타워 (역삼역 3번출구 부근),37.49959946,127.03375244,50,10,4.56,5.0,2,6,0,0.0,50,1.0,0,0.021199,0.452538,17,false,false,never_worsened
low,synthetic_latent,2411,세곡동 성당,37.47296906,127.11222839,50,1,0.02,0.0,0,0,0,0.0,1,0.02,49,0.673238,0.679905,0,false,false,never_worsened
low,synthetic_latent,2413,도곡역 1번 출구,37.49095917,127.05498505,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2414,도곡역 아카데미스위트 앞,37.48897171,127.05182648,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2415,한티역 롯데백화점 앞,37.49667358,127.05342865,50,7,2.26,2.0,0,4,0,0.0,43,0.86,7,0.022231,0.382913,1,false,false,never_worsened
low,synthetic_latent,2416,한티역 6번 출구,37.4958992,127.05219269,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-6,true,false,never_worsened
low,synthetic_latent,2417,선정릉 디캠프(D.CAMP)앞,37.50799942,127.04524994,50,9,5.76,6.0,3,8,0,0.0,49,0.98,1,0.038746,0.672509,4,false,false,never_worsened
low,synthetic_latent,2418,봉은사역 7번 출구,37.51393509,127.05982208,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,12,false,false,never_worsened
low,synthetic_latent,2419,"봉은사역 1,2번 출구",37.51430893,127.05970001,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2420,학여울역 사거리(LG베스트샵 앞),37.49689484,127.07013702,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-6,true,false,never_worsened
low,synthetic_latent,2422,수서동 성당 맞은편,37.48416901,127.09484863,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-4,true,false,never_worsened
low,synthetic_latent,2423,영희초교 사거리(래미안개포루체하임),37.4908371,127.08065033,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-1,true,false,never_worsened
low,synthetic_latent,2425,세곡동 사거리(대왕초등학교 정류장),37.46461868,127.10684967,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,2426,강남한신휴플러스 6단지,37.46829605,127.10469818,50,1,0.7,0.0,0,2,0,0.0,20,0.4,30,0.097333,0.436,3,false,false,never_worsened
low,synthetic_latent,2427,개포고등학교 정문앞,37.48485184,127.0583725,50,1,0.12,0.0,0,0,1,0.02,4,0.08,45,0.126667,0.196667,-1,true,false,intermittent_worsened
low,synthetic_latent,2430,강남파이낸스센터앞(역삼역2번출구),37.50024414,127.03605652,50,93,19.52,20.0,13,25,0,0.0,50,1.0,0,0.05639,0.264914,15,false,false,never_worsened
low,synthetic_latent,2431,대치역 7번출구,37.49411774,127.06290436,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3602,한국지역난방공사강남지사,37.49229431,127.09433746,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,1,false,false,never_worsened
low,synthetic_latent,3604,삼성중앙역 5번출구,37.51296234,127.05386353,50,20,6.4,6.0,4,9,0,0.0,50,1.0,0,0.031773,0.360079,11,false,false,never_worsened
low,synthetic_latent,3606,신사동주민센터 옆,37.52422714,127.02285004,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3609,언주초등학교 입구,37.48536682,127.03849792,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,-2,true,false,never_worsened
low,synthetic_latent,3610,윗반마을 입구,37.46534729,127.1088028,50,1,1.36,1.0,0,3,0,0.0,41,0.82,9,0.056667,0.86,1,false,false,never_worsened
low,synthetic_latent,3611,방죽마을 입구,37.47123337,127.10721588,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3614,은마아파트 입구 사거리,37.49840164,127.06093597,50,3,2.4,2.0,1,4,0,0.0,48,0.96,2,0.0,0.787905,6,false,false,never_worsened
low,synthetic_latent,3615,서울 논현동우체국 앞,37.51446152,127.0326004,50,0,0.44,0.0,0,1,0,0.0,19,0.38,31,0.0,0.276667,24,false,false,never_worsened
low,synthetic_latent,3616,역삼중학교 앞(체육관 방향),37.49526215,127.04950714,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3618,서울율현초교 삼거리,37.47364044,127.10702515,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3620,청담역 11번 출구,37.51925659,127.0515976,50,39,6.88,6.0,1,11,0,0.0,49,0.98,1,0.017189,0.188267,5,false,false,never_worsened
low,synthetic_latent,3622,은마아파트입구 사거리(1),37.49986649,127.0605011,50,10,3.92,4.0,1,7,0,0.0,48,0.96,2,0.018284,0.388575,1,false,false,never_worsened
low,synthetic_latent,3623,일원에코파크 앞(개포로 방면),37.49587631,127.08650208,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.0,0.0,0,false,false,never_worsened
low,synthetic_latent,3624,대모산입구역 7번 출구 앞,37.49017715,127.07305908,50,12,2.28,2.5,0,5,0,0.0,28,0.56,22,0.001333,0.206566,3,false,false,never_worsened
low,synthetic_latent,3627,압구정나들목,37.53075027,127.04160309,50,13,6.28,6.0,4,9,0,0.0,50,1.0,0,0.17099,0.646488,3,false,false,never_worsened
low,synthetic_latent,3629,청담사거리(신한오피스텔빌딩 앞),37.52416229,127.0489502,50,0,0.0,0.0,0,0,0,0.0,0,0.0,50,0.42,0.42,0,false,false,never_worsened
low,synthetic_latent,3630,개포우성6차아파트 정문 앞,37.47685623,127.05536652,50,7,4.18,4.0,1,6,0,0.0,48,0.96,2,0.169882,0.747326,12,false,false,never_worsened
low,synthetic_latent,3634,국악고교 앞 교차로,37.47402191,127.04844666,50,1,0.1,0.0,0,0,0,0.0,4,0.08,46,0.01,0.046667,4,false,false,never_worsened
